year,words,c
2003,b,2
2003,baghdad,2
2003,beaumont,2
2003,beech,2
2003,beechcraft,2
2003,beirut,2
2003,belly,2
2003,bounced,2
2003,brakes,2
2003,breaking,2
2003,brest,2
2003,buckled,2
2003,buildup,2
2003,bulge,2
2003,c,2
2003,cancun,2
2003,canyons,2
2003,centreline,2
2003,changed,2
2003,checked,2
2003,chino,2
2003,circuit,2
2003,closed,2
2003,cockpit,2
2003,colliding,2
2003,conakry,2
2003,configuration,2
2003,contacting,2
2003,contained,2
2003,continue,2
2003,controls,2
2003,correct,2
2003,cotonou,2
2003,county,2
2003,covered,2
2003,cranbrook,2
2003,crashlanded,2
2003,cristobal,2
2003,damaged,2
2003,deceleration,2
2003,december,2
2003,demonstrate,2
2003,determined,2
2003,direct,2
2003,direction,2
2003,directly,2
2003,distance,2
2003,douglas,2
2003,embankment,2
2003,european,2
2003,examination,2
2003,excursion,2
2003,executives,2
2003,eyewitnesses,2
2003,f,2
2003,faa,2
2003,failed,2
2003,fajardo,2
2003,faster,2
2003,felt,2
2003,ferry,2
2003,fires,2
2003,flaps,2
2003,flightcrew,2
2003,flights,2
2003,fort,2
2003,forward,2
2003,fpm,2
2003,france,2
2003,freighter,2
2003,front,2
2003,ft,2
2003,g,2
2003,glide,2
2003,gom,2
2003,goma,2
2003,grand,2
2003,grass,2
2003,groton,2
2003,guinea,2
2003,heading,2
2003,heavy,2
2003,houses,2
2003,hrs,2
2003,hydro,2
2003,ifr,2
2003,immediately,2
2003,impacting,2
2003,inc,2
2003,increased,2
2003,increasing,2
2003,information,2
2003,informed,2
2003,initial,2
2003,initially,2
2003,injured,2
2003,injuries,2
2003,intention,2
2003,intermediate,2
2003,international,2
2003,investigation,2
2003,jump,2
2003,km,2
2003,la,2
2003,lagos,2
2003,lake,2
2003,large,2
2003,late,2
2003,let,2
2003,levers,2
2003,lined,2
2003,location,2
2003,loss,2
2003,lower,2
2003,lowered,2
2003,lucie,2
2003,luleå,2
2003,making,2
2003,marker,2
2003,memphis,2
2003,metro,2
2003,milan,2
2003,mishap,2
2003,missile,2
2003,n,2
2003,nairobi,2
2003,nantes,2
2003,nav,2
2003,navegantes,2
2003,nine,2
2003,noted,2
2003,nus,2
2003,observed,2
2003,obstacles,2
2003,occupying,2
2003,occurred,2
2003,ocean,2
2003,order,2
2003,originated,2
2003,outskirts,2
2003,overcast,2
2003,pajala,2
2003,palmerston,2
2003,past,2
2003,perceived,2
2003,personnel,2
2003,pitch,2
2003,policeman,2
2003,port,2
2003,positioning,2
2003,preliminary,2
2003,presumably,2
2003,prior,2
2003,propeller,2
2003,propellers,2
2003,radio,2
2003,ran,2
2003,rapidly,2
2003,razor,2
2003,receiver,2
2003,reduce,2
2003,regular,2
2003,remaining,2
2003,replied,2
2003,report,2
2003,retardant,2
2003,ridge,2
2003,river,2
2003,roll,2
2003,rules,2
2003,sand,2
2003,scheduled,2
2003,seat,2
2003,security,2
2003,see,2
2003,seen,2
2003,separate,2
2003,severe,2
2003,sightseeing,2
2003,single,2
2003,six,2
2003,spokane,2
2003,st,2
2003,standard,2
2003,standstill,2
2003,stated,2
2003,steep,2
2003,student,2
2003,summer,2
2003,swearingen,2
2003,take,2
2003,taxiways,2
2003,technical,2
2003,terminated,2
2003,things,2
2003,thought,2
2003,tocomita,2
2003,torsional,2
2003,tourists,2
2003,toward,2
2003,track,2
2003,traffic,2
2003,training,2
2003,turkey,2
2003,turned,2
2003,turns,2
2003,unable,2
2003,undergo,2
2003,underside,2
2003,upon,2
2003,used,2
2003,vfr,2
2003,vicinity,2
2003,vmc,2
2003,vortac,2
2003,vs,2
2003,waters,2
2003,wau,2
2003,west,2
2003,wet,2
2003,whole,2
2003,wire,2
2003,witnesses,2
2003,aaf,1
2003,abnormally,1
2003,abort,1
2003,accessories,1
2003,acquired,1
2003,action,1
2003,activated,1
2003,actuated,1
2003,added,1
2003,addition,1
2003,additional,1
2003,administering,1
2003,advised,1
2003,aero,1
2003,af,1
2003,aff,1
2003,africains,1
2003,african,1
2003,agl,1
2003,aileron,1
2003,aircrafts,1
2003,airesezeiza,1
2003,airframe,1
2003,airlines,1
2003,airspace,1
2003,al,1
2003,alaska,1
2003,alegre,1
2003,alkali,1
2003,allocated,1
2003,almost,1
2003,alongside,1
2003,already,1
2003,american,1
2003,among,1
2003,ams,1
2003,amsterdam,1
2003,answered,1
2003,antennas,1
2003,antiicing,1
2003,appear,1
2003,appeared,1
2003,applicant,1
2003,application,1
2003,apply,1
2003,approaches,1
2003,approachtolanding,1
2003,appropriate,1
2003,approx,1
2003,approximate,1
2003,aprons,1
2003,arcal,1
2003,areas,1
2003,arrest,1
2003,arrival,1
2003,arriving,1
2003,asl,1
2003,assessed,1
2003,assigned,1
2003,associated,1
2003,assumed,1
2003,asymmetry,1
2003,atis,1
2003,atlantanewnan,1
2003,atlantic,1
2003,attempts,1
2003,attendant,1
2003,authorities,1
2003,automated,1
2003,autopilot,1
2003,autothrust,1
2003,aviation,1
2003,aviv,1
2003,avoid,1
2003,away,1
2003,axis,1
2003,barrow,1
2003,beach,1
2003,became,1
2003,behalf,1
2003,behind,1
2003,belgium,1
2003,bends,1
2003,beni,1
2003,benin,1
2003,bent,1
2003,birds,1
2003,bishkekmanas,1
2003,blades,1
2003,blida,1
2003,block,1
2003,bnorth,1
2003,boarded,1
2003,boarding,1
2003,boardwalk,1
2003,bordering,1
2003,boufarik,1
2003,boulevard,1
2003,bp,1
2003,bradford,1
2003,brake,1
2003,brakesspoilers,1
2003,braking,1
2003,brick,1
2003,briefed,1
2003,briefly,1
2003,bristol,1
2003,broadcast,1
2003,broke,1
2003,broken,1
2003,brought,1
2003,bru,1
2003,brussels,1
2003,buckle,1
2003,buenos,1
2003,building,1
2003,bulges,1
2003,burned,1
2003,burning,1
2003,called,1
2003,camp,1
2003,canadair,1
2003,canaima,1
2003,cancel,1
2003,cancelling,1
2003,cane,1
2003,canefields,1
2003,cap,1
2003,capabilities,1
2003,cargos,1
2003,carlota,1
2003,casa,1
2003,cata,1
2003,caused,1
2003,ceiling,1
2003,cemetery,1
2003,center,1
2003,centerline,1
2003,cerro,1
2003,certificates,1
2003,cf,1
2003,cfit,1
2003,chakufwa,1
2003,challenge,1
2003,change,1
2003,charlie,1
2003,checkin,1
2003,chief,1
2003,chihana,1
2003,chips,1
2003,chordwise,1
2003,chorro,1
2003,chose,1
2003,christchurch,1
2003,cincinnati,1
2003,circle,1
2003,circled,1
2003,citation,1
2003,climate,1
2003,climbing,1
2003,close,1
2003,cloudy,1
2003,cnm,1
2003,cno,1
2003,cnq,1
2003,cody,1
2003,collapse,1
2003,color,1
2003,come,1
2003,compartment,1
2003,competencyproficiency,1
2003,complete,1
2003,computed,1
2003,concerned,1
2003,concerns,1
2003,concluded,1
2003,conditioning,1
2003,conducted,1
2003,conducting,1
2003,confirmed,1
2003,confusion,1
2003,congo,1
2003,consumed,1
2003,contacted,1
2003,continente,1
2003,controlled,1
2003,convair,1
2003,conversion,1
2003,coordinates,1
2003,corfu,1
2003,corfus,1
2003,corner,1
2003,corporations,1
2003,correction,1
2003,corrientes,1
2003,corsair,1
2003,cover,1
2003,coweta,1
2003,cpx,1
2003,cracking,1
2003,crash,1
2003,crashedlanded,1
2003,crashland,1
2003,crewmen,1
2003,crosscountry,1
2003,crosswind,1
2003,crowd,1
2003,crushed,1
2003,cues,1
2003,culebra,1
2003,cvg,1
2003,cycling,1
2003,dalaman,1
2003,darker,1
2003,day,1
2003,dc,1
2003,de,1
2003,debris,1
2003,decelerating,1
2003,declare,1
2003,declaring,1
2003,deferred,1
2003,definitely,1
2003,delivering,1
2003,delivery,1
2003,demonstrations,1
2003,den,1
2003,dense,1
2003,denver,1
2003,des,1
2003,desert,1
2003,designated,1
2003,desk,1
2003,despite,1
2003,destroying,1
2003,determining,1
2003,developed,1
2003,deviated,1
2003,deviation,1
2003,deviations,1
2003,dhl,1
2003,directed,1
2003,director,1
2003,disappeared,1
2003,disclosed,1
2003,discovered,1
2003,discrepancies,1
2003,discussing,1
2003,disembarked,1
2003,disengaged,1
2003,disintegrated,1
2003,disorientating,1
2003,dispatched,1
2003,district,1
2003,ditalia,1
2003,ditch,1
2003,divert,1
2003,dme,1
2003,doc,1
2003,domestic,1
2003,door,1
2003,dornier,1
2003,downslope,1
2003,downtown,1
2003,dpe,1
2003,dr,1
2003,drainage,1
2003,dubai,1
2003,eblock,1
2003,edges,1
2003,eelde,1
2003,eight,1
2003,ekereku,1
2003,elected,1
2003,electricity,1
2003,encountered,1
2003,ended,1
2003,engineer,1
2003,entangling,1
2003,equipped,1
2003,erupted,1
2003,esperanza,1
2003,established,1
2003,estimate,1
2003,estimated,1
2003,evacuate,1
2003,evergreen,1
2003,every,1
2003,examerican,1
2003,examiner,1
2003,exc,1
2003,except,1
2003,experience,1
2003,exploded,1
2003,extend,1
2003,ezeiza,1
2003,faced,1
2003,faj,1
2003,far,1
2003,farm,1
2003,fast,1
2003,fatally,1
2003,fedex,1
2003,fight,1
2003,file,1
2003,finally,1
2003,fine,1
2003,finished,1
2003,fireretardant,1
2003,fki,1
2003,flamenco,1
2003,flap,1
2003,flexing,1
2003,flightcheck,1
2003,fln,1
2003,floated,1
2003,flock,1
2003,florianópolis,1
2003,fly,1
2003,fnc,1
2003,fokker,1
2003,followed,1
2003,follows,1
2003,foodstuff,1
2003,forces,1
2003,forecast,1
2003,foreign,1
2003,forest,1
2003,forgot,1
2003,fpr,1
2003,fractured,1
2003,fraia,1
2003,freight,1
2003,friendship,1
2003,frost,1
2003,fru,1
2003,funchal,1
2003,ga,1
2003,gain,1
2003,gallons,1
2003,gama,1
2003,game,1
2003,gatwick,1
2003,gearup,1
2003,germany,1
2003,giro,1
2003,glare,1
2003,goaround,1
2003,gol,1
2003,golf,1
2003,gone,1
2003,good,1
2003,gouges,1
2003,gps,1
2003,gpws,1
2003,grabbed,1
2003,gradually,1
2003,great,1
2003,greece,1
2003,groningen,1
2003,grumman,1
2003,guinée,1
2003,haiti,1
2003,haitien,1
2003,halt,1
2003,hannover,1
2003,hard,1
2003,hardwood,1
2003,head,1
2003,headwind,1
2003,hector,1
2003,height,1
2003,held,1
2003,helena,1
2003,hercules,1
2003,higher,1
2003,hill,1
2003,historic,1
2003,hitting,1
2003,hla,1
2003,holdings,1
2003,houston,1
2003,huc,1
2003,humphreysdesiderio,1
2003,huron,1
2003,hydraulics,1
2003,icing,1
2003,ie,1
2003,ignited,1
2003,ii,1
2003,ilsdme,1
2003,immediate,1
2003,importance,1
2003,inches,1
2003,inclement,1
2003,indicate,1
2003,indio,1
2003,inflight,1
2003,initiated,1
2003,inputs,1
2003,installed,1
2003,instead,1
2003,instructed,1
2003,instruction,1
2003,instructorpilot,1
2003,instrument,1
2003,intentions,1
2003,inverted,1
2003,isabela,1
2003,island,1
2003,israel,1
2003,italys,1
2003,ja,1
2003,japan,1
2003,jetpro,1
2003,jnb,1
2003,johannesburg,1
2003,johnson,1
2003,joined,1
2003,josé,1
2003,june,1
2003,kabul,1
2003,kat,1
2003,keesler,1
2003,kenya,1
2003,kerkyra,1
2003,key,1
2003,khartoum,1
2003,killing,1
2003,kilometres,1
2003,king,1
2003,kisangani,1
2003,knot,1
2003,korea,1
2003,kufrah,1
2003,lamaha,1
2003,lamppost,1
2003,lampposts,1
2003,lateral,1
2003,lauderdale,1
2003,leads,1
2003,least,1
2003,leaving,1
2003,lebanon,1
2003,leeds,1
2003,leveled,1
2003,leverage,1
2003,lgw,1
2003,libreville,1
2003,libya,1
2003,lighting,1
2003,like,1
2003,lilongwe,1
2003,limas,1
2003,lime,1
2003,limitations,1
2003,linate,1
2003,lines,1
2003,liters,1
2003,liège,1
2003,llcr,1
2003,load,1
2003,localizer,1
2003,lokichoggio,1
2003,lomé,1
2003,london,1
2003,longer,1
2003,looking,1
2003,los,1
2003,louis,1
2003,lucía,1
2003,maconacon,1
2003,magnetic,1
2003,maintain,1
2003,malawi,1
2003,malawis,1
2003,management,1
2003,maneuvering,1
2003,maneuvers,1
2003,marsh,1
2003,marshy,1
2003,masonic,1
2003,maximum,1
2003,maçka,1
2003,mb,1
2003,mcdonnell,1
2003,md,1
2003,mean,1
2003,meanwhile,1
2003,medical,1
2003,mehrabad,1
2003,mered,1
2003,merlin,1
2003,message,1
2003,mexicali,1
2003,microlight,1
2003,mike,1
2003,military,1
2003,minibus,1
2003,minimum,1
2003,minor,1
2003,minute,1
2003,mip,1
2003,missing,1
2003,mode,1
2003,moderate,1
2003,moment,1
2003,money,1
2003,motion,1
2003,mount,1
2003,mountainous,1
2003,moved,1
2003,moving,1
2003,msp,1
2003,multileg,1
2003,mzuzus,1
2003,nacional,1
2003,nairobiwilson,1
2003,named,1
2003,navigation,1
2003,nbv,1
2003,needed,1
2003,newly,1
2003,next,1
2003,nl,1
2003,nonprecision,1
2003,nonscheduled,1
2003,normally,1
2003,nosedown,1
2003,noselow,1
2003,notam,1
2003,notified,1
2003,nrt,1
2003,ntsb,1
2003,nxj,1
2003,oakland,1
2003,observations,1
2003,observe,1
2003,occupants,1
2003,official,1
2003,officially,1
2003,officials,1
2003,ogle,1
2003,ohakea,1
2003,ohy,1
2003,omnidirectional,1
2003,onur,1
2003,onwards,1
2003,opened,1
2003,operation,1
2003,operational,1
2003,opportunity,1
2003,oriented,1
2003,others,1
2003,outboard,1
2003,outer,1
2003,outlined,1
2003,overturned,1
2003,packages,1
2003,palms,1
2003,panels,1
2003,parque,1
2003,partially,1
2003,particularly,1
2003,pattern,1
2003,paulo,1
2003,peacekeeping,1
2003,peaking,1
2003,penetrated,1
2003,perform,1
2003,performance,1
2003,person,1
2003,persons,1
2003,pf,1
2003,photographs,1
2003,pickle,1
2003,piece,1
2003,pieces,1
2003,pierced,1
2003,piercesaint,1
2003,pigeons,1
2003,pitching,1
2003,plan,1
2003,planes,1
2003,plate,1
2003,plates,1
2003,plowed,1
2003,plunged,1
2003,plus,1
2003,pod,1
2003,points,1
2003,poqonock,1
2003,portdepaix,1
2003,portion,1
2003,portions,1
2003,porto,1
2003,portugal,1
2003,position,1
2003,postimpact,1
2003,practice,1
2003,practiced,1
2003,practise,1
2003,precise,1
2003,precluded,1
2003,preexisting,1
2003,prepared,1
2003,prescott,1
2003,presence,1
2003,present,1
2003,president,1
2003,pressure,1
2003,prevailed,1
2003,prevent,1
2003,primary,1
2003,private,1
2003,problems,1
2003,procedures,1
2003,proceeded,1
2003,proceeding,1
2003,proficiency,1
2003,profiles,1
2003,program,1
2003,progressed,1
2003,providence,1
2003,proximity,1
2003,pst,1
2003,published,1
2003,purpose,1
2003,pyongtaek,1
2003,qnh,1
2003,quarter,1
2003,query,1
2003,radials,1
2003,raining,1
2003,rainshowers,1
2003,range,1
2003,rapid,1
2003,rated,1
2003,reacted,1
2003,readout,1
2003,reappeared,1
2003,recent,1
2003,recognized,1
2003,records,1
2003,recover,1
2003,reentered,1
2003,regional,1
2003,reims,1
2003,rejected,1
2003,reminding,1
2003,removed,1
2003,repair,1
2003,republic,1
2003,request,1
2003,responded,1
2003,responders,1
2003,restart,1
2003,restore,1
2003,resulting,1
2003,resurfacing,1
2003,ret,1
2003,returned,1
2003,reverse,1
2003,ride,1
2003,ridgeline,1
2003,rio,1
2003,ripped,1
2003,rising,1
2003,road,1
2003,rolled,1
2003,rooftop,1
2003,roots,1
2003,round,1
2003,routine,1
2003,routing,1
2003,rudder,1
2003,running,1
2003,røst,1
2003,saa,1
2003,sam,1
2003,samburu,1
2003,santa,1
2003,saria,1
2003,scars,1
2003,schedule,1
2003,schiphol,1
2003,scratches,1
2003,screens,1
2003,searchers,1
2003,seats,1
2003,seattle,1
2003,secondary,1
2003,secondincommand,1
2003,sector,1
2003,segment,1
2003,selected,1
2003,sequence,1
2003,seriously,1
2003,seven,1
2003,severed,1
2003,shield,1
2003,shifting,1
2003,shipment,1
2003,showed,1
2003,shut,1
2003,sides,1
2003,sight,1
2003,simulate,1
2003,simultaneously,1
2003,since,1
2003,singlestory,1
2003,site,1
2003,situated,1
2003,situation,1
2003,size,1
2003,skidding,1
2003,skyvan,1
2003,slammed,1
2003,slewed,1
2003,slightly,1
2003,slipped,1
2003,slippery,1
2003,slope,1
2003,slush,1
2003,smaller,1
2003,smashed,1
2003,snow,1
2003,soche,1
2003,soft,1
2003,something,1
2003,somewhat,1
2003,sophia,1
2003,sorocaba,1
2003,sound,1
2003,southeastern,1
2003,spain,1
2003,spanish,1
2003,spar,1
2003,specifications,1
2003,specified,1
2003,spots,1
2003,spray,1
2003,springs,1
2003,stacks,1
2003,stall,1
2003,stalls,1
2003,stand,1
2003,starlings,1
2003,start,1
2003,starting,1
2003,statements,1
2003,steeper,1
2003,steering,1
2003,stood,1
2003,stopping,1
2003,storage,1
2003,straight,1
2003,street,1
2003,stress,1
2003,strewn,1
2003,structure,1
2003,sub,1
2003,subside,1
2003,sucetsentenac,1
2003,suddenly,1
2003,suffering,1
2003,sufficient,1
2003,sugar,1
2003,suitable,1
2003,sumer,1
2003,super,1
2003,supernumerary,1
2003,sur,1
2003,surabaya,1
2003,surfacetoair,1
2003,surrounding,1
2003,survived,1
2003,swartkop,1
2003,swerve,1
2003,swerved,1
2003,switch,1
2003,switched,1
2003,são,1
2003,tactical,1
2003,tailplane,1
2003,tailstrike,1
2003,taken,1
2003,taking,1
2003,tam,1
2003,tank,1
2003,taxiing,1
2003,tconp,1
2003,technique,1
2003,tel,1
2003,temperature,1
2003,test,1
2003,thanks,1
2003,thirteen,1
2003,throttle,1
2003,thus,1
2003,tip,1
2003,togo,1
2003,tokyonarita,1
2003,told,1
2003,tops,1
2003,total,1
2003,tour,1
2003,towards,1
2003,town,1
2003,trabzon,1
2003,train,1
2003,transporting,1
2003,transports,1
2003,travelled,1
2003,tropical,1
2003,trying,1
2003,turning,1
2003,twentynine,1
2003,twisted,1
2003,typerating,1
2003,tzx,1
2003,uk,1
2003,uncontrolled,1
2003,uncultivated,1
2003,undercarriage,1
2003,understood,1
2003,uneventful,1
2003,union,1
2003,units,1
2003,unreliable,1
2003,unstable,1
2003,ur,1
2003,us,1
2003,using,1
2003,various,1
2003,varying,1
2003,vectors,1
2003,veered,1
2003,vegetation,1
2003,vehicles,1
2003,vertical,1
2003,vertically,1
2003,vice,1
2003,vila,1
2003,vm,1
2003,vref,1
2003,w,1
2003,wall,1
2003,walls,1
2003,wanted,1
2003,warehouse,1
2003,wasaya,1
2003,wasteland,1
2003,watching,1
2003,water,1
2003,way,1
2003,week,1
2003,weight,1
2003,wellington,1
2003,wells,1
2003,westerly,1
2003,wheat,1
2003,wick,1
2003,wilderness,1
2003,wind,1
2003,winds,1
2003,wingslevel,1
2003,withdrawn,1
2003,within,1
2003,without,1
2003,wobble,1
2003,wooded,1
2003,work,1
2003,worse,1
2003,x,1
2003,yakovlev,1
2003,yawed,1
2003,ypl,1
2003,z,1
2003,zkkfu,1
2003,zsoos,1
2003,zzu,1
2003,°c,1
2003,¼,1
2004,runway,77
2004,feet,42
2004,right,35
2004,crew,33
2004,approach,31
2004,airport,30
2004,departed,28
2004,left,28
2004,takeoff,23
2004,landing,22
2004,engine,21
2004,crashed,17
2004,pilot,17
2004,air,16
2004,gear,15
2004,plane,14
2004,approximately,12
2004,captain,12
2004,weather,12
2004,continued,11
2004,landed,11
2004,flaps,10
2004,minutes,10
2004,reported,10
2004,two,10
2004,cargo,9
2004,control,9
2004,decided,9
2004,degrees,9
2004,descent,9
2004,rest,9
2004,touched,9
2004,visibility,9
2004,agl,8
2004,area,8
2004,cleared,8
2004,ils,8
2004,instrument,8
2004,power,8
2004,side,8
2004,threshold,8
2004,time,8
2004,accident,7
2004,altitude,7
2004,back,7
2004,came,7
2004,carried,7
2004,conditions,7
2004,departure,7
2004,flying,7
2004,fuel,7
2004,ground,7
2004,l,7
2004,members,7
2004,miles,7
2004,selected,7
2004,board,6
2004,carrying,6
2004,collided,6
2004,continue,6
2004,level,6
2004,main,6
2004,nose,6
2004,passengers,6
2004,past,6
2004,pilots,6
2004,propeller,6
2004,short,6
2004,shortly,6
2004,started,6
2004,terrain,6
2004,clouds,5
2004,collapsed,5
2004,coming,5
2004,damage,5
2004,descended,5
2004,destroyed,5
2004,due,5
2004,entered,5
2004,extended,5
2004,final,5
2004,first,5
2004,fl,5
2004,flew,5
2004,full,5
2004,hand,5
2004,however,5
2004,later,5
2004,local,5
2004,made,5
2004,one,5
2004,passenger,5
2004,reportedly,5
2004,retracted,5
2004,rudder,5
2004,spoilers,5
2004,three,5
2004,traffic,5
2004,undercarriage,5
2004,around,4
2004,auto,4
2004,began,4
2004,broke,4
2004,centerline,4
2004,changed,4
2004,clearance,4
2004,contacted,4
2004,destination,4
2004,divert,4
2004,elevation,4
2004,emergency,4
2004,fence,4
2004,field,4
2004,fog,4
2004,followed,4
2004,gwinner,4
2004,impact,4
2004,impacted,4
2004,kabul,4
2004,kg,4
2004,killing,4
2004,land,4
2004,long,4
2004,lost,4
2004,meters,4
2004,missed,4
2004,mountain,4
2004,nga,4
2004,officer,4
2004,ononge,4
2004,operated,4
2004,operations,4
2004,prior,4
2004,proceeded,4
2004,route,4
2004,seat,4
2004,service,4
2004,shut,4
2004,stop,4
2004,suffered,4
2004,throttle,4
2004,thrust,4
2004,touchdown,4
2004,turn,4
2004,used,4
2004,wind,4
2004,wing,4
2004,able,3
2004,allowed,3
2004,applied,3
2004,approached,3
2004,approaching,3
2004,beechcraft,3
2004,bird,3
2004,c,3
2004,ceiling,3
2004,centreline,3
2004,cessna,3
2004,climbed,3
2004,cloud,3
2004,data,3
2004,day,3
2004,deployed,3
2004,el,3
2004,end,3
2004,fire,3
2004,forward,3
2004,four,3
2004,goma,3
2004,gps,3
2004,height,3
2004,hours,3
2004,ifr,3
2004,immediately,3
2004,island,3
2004,king,3
2004,kirksville,3
2004,km,3
2004,knots,3
2004,light,3
2004,located,3
2004,louis,3
2004,low,3
2004,meteorological,3
2004,minimum,3
2004,mist,3
2004,morning,3
2004,mountainous,3
2004,occurred,3
2004,onto,3
2004,open,3
2004,operating,3
2004,overcast,3
2004,overnight,3
2004,park,3
2004,point,3
2004,position,3
2004,pressure,3
2004,r,3
2004,received,3
2004,remained,3
2004,rnav,3
2004,saint,3
2004,scheduled,3
2004,severely,3
2004,slid,3
2004,smoke,3
2004,speed,3
2004,speeds,3
2004,straight,3
2004,struck,3
2004,suddenly,3
2004,surface,3
2004,sus,3
2004,system,3
2004,tank,3
2004,taxied,3
2004,took,3
2004,trees,3
2004,using,3
2004,virginia,3
2004,wings,3
2004,works,3
2004,wreckage,3
2004,advised,2
2004,afghanistan,2
2004,ahead,2
2004,airlines,2
2004,airports,2
2004,altimeter,2
2004,american,2
2004,arrest,2
2004,artcc,2
2004,asked,2
2004,asylum,2
2004,atc,2
2004,atct,2
2004,attempt,2
2004,attempted,2
2004,aviation,2
2004,b,2
2004,bad,2
2004,baku,2
2004,bandeirante,2
2004,banked,2
2004,barcelona,2
2004,base,2
2004,belly,2
2004,billund,2
2004,bodø,2
2004,boeing,2
2004,brakes,2
2004,cabin,2
2004,canal,2
2004,caravan,2
2004,caravelle,2
2004,card,2
2004,causing,2
2004,celsius,2
2004,chartered,2
2004,city,2
2004,cm,2
2004,cockpit,2
2004,consisting,2
2004,contact,2
2004,contract,2
2004,controller,2
2004,copilot,2
2004,crash,2
2004,crossfeed,2
2004,crosswind,2
2004,cumulonimbus,2
2004,damaged,2
2004,decision,2
2004,decompression,2
2004,decreased,2
2004,dhl,2
2004,direction,2
2004,directional,2
2004,distance,2
2004,ditch,2
2004,ditched,2
2004,dropped,2
2004,elected,2
2004,elevator,2
2004,employees,2
2004,en,2
2004,engines,2
2004,excursion,2
2004,executed,2
2004,expect,2
2004,experienced,2
2004,explosion,2
2004,explosive,2
2004,express,2
2004,faa,2
2004,failed,2
2004,failure,2
2004,far,2
2004,feathered,2
2004,figures,2
2004,fish,2
2004,five,2
2004,fly,2
2004,following,2
2004,forced,2
2004,forces,2
2004,ft,2
2004,fuselage,2
2004,gisenyi,2
2004,gpws,2
2004,grand,2
2004,gulfstream,2
2004,halifax,2
2004,head,2
2004,heavy,2
2004,hendrick,2
2004,high,2
2004,hijacker,2
2004,hundred,2
2004,hydraulic,2
2004,iii,2
2004,illuminated,2
2004,ilyushin,2
2004,inc,2
2004,inches,2
2004,included,2
2004,indicated,2
2004,indicating,2
2004,initially,2
2004,injured,2
2004,injuries,2
2004,inside,2
2004,international,2
2004,jet,2
2004,kb,2
2004,killed,2
2004,kts,2
2004,kuujjuaq,2
2004,la,2
2004,lake,2
2004,last,2
2004,layer,2
2004,leg,2
2004,little,2
2004,load,2
2004,localizer,2
2004,loud,2
2004,lower,2
2004,luton,2
2004,man,2
2004,martinsville,2
2004,mda,2
2004,metre,2
2004,minimums,2
2004,minneapolis,2
2004,moscow,2
2004,motorsports,2
2004,mount,2
2004,ndb,2
2004,near,2
2004,normally,2
2004,north,2
2004,northwest,2
2004,octas,2
2004,otter,2
2004,overran,2
2004,owned,2
2004,parked,2
2004,partially,2
2004,percent,2
2004,perimeter,2
2004,personnel,2
2004,pilotincommand,2
2004,poor,2
2004,prepared,2
2004,prevailed,2
2004,probably,2
2004,procedures,2
2004,qc,2
2004,quebec,2
2004,rain,2
2004,reached,2
2004,reaching,2
2004,rearwards,2
2004,reduced,2
2004,reengaged,2
2004,regain,2
2004,regionaljet,2
2004,registration,2
2004,report,2
2004,restarted,2
2004,returned,2
2004,ridge,2
2004,righthand,2
2004,road,2
2004,rock,2
2004,rotation,2
2004,row,2
2004,rules,2
2004,russia,2
2004,sea,2
2004,seconds,2
2004,see,2
2004,serious,2
2004,seronera,2
2004,setting,2
2004,several,2
2004,since,2
2004,single,2
2004,sky,2
2004,snow,2
2004,sounded,2
2004,south,2
2004,southern,2
2004,stage,2
2004,stated,2
2004,still,2
2004,strike,2
2004,subsequently,2
2004,substantial,2
2004,sun,2
2004,super,2
2004,sustained,2
2004,take,2
2004,temperature,2
2004,teterboro,2
2004,th,2
2004,tol,2
2004,toledo,2
2004,tower,2
2004,transport,2
2004,transporting,2
2004,tu,2
2004,tupolev,2
2004,turned,2
2004,unable,2
2004,upon,2
2004,upper,2
2004,upright,2
2004,us,2
2004,v,2
2004,veered,2
2004,via,2
2004,volcano,2
2004,water,2
2004,weight,2
2004,went,2
2004,wet,2
2004,winds,2
2004,within,2
2004,yawed,2
2004,yhz,2
2004,abandoned,1
2004,abnormal,1
2004,aboard,1
2004,abort,1
2004,aborted,1
2004,accomplished,1
2004,according,1
2004,acid,1
2004,acknowledged,1
2004,across,1
2004,activated,1
2004,active,1
2004,ad,1
2004,added,1
2004,additional,1
2004,adhere,1
2004,adjacent,1
2004,aerodynamic,1
2004,aft,1
2004,afterwards,1
2004,agreement,1
2004,aid,1
2004,aileron,1
2004,airborne,1
2004,aires,1
2004,airplanes,1
2004,airsensing,1
2004,airsho,1
2004,airspeed,1
2004,airstrip,1
2004,airways,1
2004,airworthiness,1
2004,albuquerque,1
2004,alerting,1
2004,almost,1
2004,along,1
2004,already,1
2004,also,1
2004,alternator,1
2004,although,1
2004,amsterdam,1
2004,annunciation,1
2004,antonov,1
2004,apart,1
2004,apparent,1
2004,appeared,1
2004,application,1
2004,appreciation,1
2004,approaches,1
2004,approved,1
2004,apron,1
2004,aquaplane,1
2004,areas,1
2004,arraiján,1
2004,arthurs,1
2004,arusha,1
2004,assailant,1
2004,associated,1
2004,atis,1
2004,atl,1
2004,atlanta,1
2004,atlanta´s,1
2004,attacked,1
2004,attempting,1
2004,attitudes,1
2004,authorized,1
2004,automatically,1
2004,automobile,1
2004,autopilot,1
2004,avoid,1
2004,aware,1
2004,away,1
2004,axe,1
2004,ayacucho,1
2004,azerbaijan,1
