year,key,deaths,survivors
1985,Cargo door failure,0,0.0
1985,Cargo fire/smoke,0,0.0
1985,Cause undetermined,54,173.0
1985,Centre of Gravity outside limits,0,0.0
1985,Controlled Flight Into Terrain,0,0.0
1985,Distraction in cockpit,0,0.0
1985,Ditching,0,0.0
1985,Engine separation,0,0.0
1985,Failure to follow AD and SB's,0,0.0
1985,Flightcrew  un(der)qualified,14,0.0
1985,Flightcrew incapacitation,0,0.0
1985,"Flightcrew member's alcohol, drug usage",0,0.0
1985,Forced landing on runway,0,0.0
1985,Forced landing outside airport,0,0.0
1985,Fuel starvation,0,0.0
1985,Fuselage failure,0,0.0
1985,Ground collision,0,0.0
1985,Hijack,61,253.0
1985,Icing,0,0.0
1985,Insufficient rest / fatigue,0,0.0
1985,Landing or takeoff on wrong runway,0,0.0
1985,Lightningstrike,0,0.0
1985,Locked rudders/ailerons/gustlock,0,0.0
1985,Loss of control,28,1.0
1985,Loss of situational awareness,0,0.0
1985,Low visibility,0,0.0
1985,Mid air collision,0,0.0
1985,Missing,0,0.0
1985,Navigational error,0,0.0
1985,Overloaded,0,0.0
1985,Passenger door failure,0,0.0
1985,Premature gear retraction on take-off,0,0.0
1985,Runway excursion,0,28.0
1985,Runway incursion,0,0.0
1985,Sabotage,329,0.0
1985,Shot down from the ground,0,0.0
1985,Shutdown of wrong engine,0,0.0
1985,Simulated engine failure,0,0.0
1985,Tail failure,0,0.0
1985,Tailstrike,0,0.0
1985,Thunderstorm,0,0.0
1985,Turbulence,0,0.0
1985,Uncontained engine failure,31,0.0
1985,VFR flight in IMC,0,0.0
1985,Wheel(s) up landing,0,0.0
1985,Windshear/downdraft,134,29.0
1985,Wing failure,0,0.0
1985,Wrong installation of parts,0,0.0
1985,Wrong takeoff configuration (flaps/trim),0,0.0
1986,All engine powerloss,0,0.0
1986,Bird strike,0,64.0
1986,Cargo door failure,0,0.0
1986,Cargo fire/smoke,0,0.0
1986,Cause undetermined,29,93.0
1986,Centre of Gravity outside limits,0,0.0
1986,Controlled Flight Into Terrain,44,10.0
1986,Distraction in cockpit,0,0.0
1986,Ditching,0,0.0
1986,Engine separation,0,0.0
1986,Failure to follow AD and SB's,0,0.0
1986,Flightcrew  un(der)qualified,0,0.0
1986,Flightcrew incapacitation,0,0.0
1986,"Flightcrew member's alcohol, drug usage",0,0.0
1986,Forced landing on runway,0,0.0
1986,Forced landing outside airport,0,0.0
1986,Fuel starvation,0,0.0
1986,Fuselage failure,0,0.0
1986,Ground collision,0,0.0
1986,Hijack,0,0.0
1986,Icing,0,0.0
1986,Insufficient rest / fatigue,0,0.0
1986,Landing or takeoff on wrong runway,0,0.0
1986,Lightningstrike,0,0.0
1986,Locked rudders/ailerons/gustlock,0,0.0
1986,Loss of control,0,0.0
1986,Loss of situational awareness,0,0.0
1986,Low visibility,0,0.0
1986,Mid air collision,0,0.0
1986,Missing,0,0.0
1986,Navigational error,0,0.0
1986,Overloaded,0,0.0
1986,Passenger door failure,0,0.0
1986,Premature gear retraction on take-off,0,0.0
1986,Runway excursion,3,125.0
1986,Runway incursion,0,0.0
1986,Sabotage,0,0.0
1986,Shot down from the ground,0,0.0
1986,Shutdown of wrong engine,0,0.0
1986,Simulated engine failure,0,0.0
1986,Tail failure,0,0.0
1986,Tailstrike,0,0.0
1986,Thunderstorm,0,0.0
1986,Turbulence,0,0.0
1986,Uncontained engine failure,0,0.0
1986,VFR flight in IMC,0,0.0
1986,Wheel(s) up landing,0,0.0
1986,Windshear/downdraft,0,0.0
1986,Wing failure,0,137.0
1986,Wrong installation of parts,0,0.0
1986,Wrong takeoff configuration (flaps/trim),0,0.0
1987,All engine powerloss,0,0.0
1987,Bird strike,0,0.0
1987,Cargo door failure,0,0.0
1987,Cargo fire/smoke,0,0.0
1987,Cause undetermined,198,344.0
1987,Centre of Gravity outside limits,18,3.0
1987,Controlled Flight Into Terrain,95,0.0
1987,Distraction in cockpit,0,0.0
1987,Ditching,0,0.0
1987,Engine separation,0,0.0
1987,Failure to follow AD and SB's,0,0.0
1987,Flightcrew  un(der)qualified,0,0.0
1987,Flightcrew incapacitation,0,0.0
1987,"Flightcrew member's alcohol, drug usage",0,0.0
1987,Forced landing on runway,0,0.0
1987,Forced landing outside airport,0,0.0
1987,Fuel starvation,0,0.0
1987,Fuselage failure,0,0.0
1987,Ground collision,0,0.0
1987,Hijack,0,0.0
1987,Icing,65,54.0
1987,Insufficient rest / fatigue,2,0.0
1987,Landing or takeoff on wrong runway,0,0.0
1987,Lightningstrike,0,0.0
1987,Locked rudders/ailerons/gustlock,0,0.0
1987,Loss of control,3,0.0
1987,Loss of situational awareness,0,0.0
1987,Low visibility,0,0.0
1987,Mid air collision,0,0.0
1987,Missing,0,0.0
1987,Navigational error,0,0.0
1987,Overloaded,0,0.0
1987,Passenger door failure,0,0.0
1987,Premature gear retraction on take-off,0,0.0
1987,Runway excursion,5,0.0
1987,Runway incursion,0,2.0
1987,Sabotage,0,0.0
1987,Shot down from the ground,6,0.0
1987,Shutdown of wrong engine,0,0.0
1987,Simulated engine failure,0,0.0
1987,Tail failure,0,0.0
1987,Tailstrike,0,0.0
1987,Thunderstorm,0,0.0
1987,Turbulence,0,0.0
1987,Uncontained engine failure,0,0.0
1987,VFR flight in IMC,0,0.0
1987,Wheel(s) up landing,0,0.0
1987,Windshear/downdraft,0,0.0
1987,Wing failure,0,0.0
1987,Wrong installation of parts,0,0.0
1987,Wrong takeoff configuration (flaps/trim),0,0.0
1988,All engine powerloss,0,0.0
1988,Bird strike,0,0.0
1988,Cargo door failure,0,0.0
1988,Cargo fire/smoke,0,0.0
1988,Cause undetermined,18,695.0
1988,Centre of Gravity outside limits,0,0.0
1988,Controlled Flight Into Terrain,0,0.0
1988,Distraction in cockpit,0,0.0
1988,Ditching,0,0.0
1988,Engine separation,0,0.0
1988,Failure to follow AD and SB's,0,0.0
1988,Flightcrew  un(der)qualified,0,0.0
1988,Flightcrew incapacitation,0,0.0
1988,"Flightcrew member's alcohol, drug usage",0,0.0
1988,Forced landing on runway,0,0.0
1988,Forced landing outside airport,0,0.0
1988,Fuel starvation,0,0.0
1988,Fuselage failure,0,0.0
1988,Ground collision,0,0.0
1988,Hijack,0,0.0
1988,Icing,0,0.0
1988,Insufficient rest / fatigue,0,0.0
1988,Landing or takeoff on wrong runway,0,0.0
1988,Lightningstrike,0,0.0
1988,Locked rudders/ailerons/gustlock,0,0.0
1988,Loss of control,6,0.0
1988,Loss of situational awareness,0,0.0
1988,Low visibility,133,2.0
1988,Mid air collision,2,0.0
1988,Missing,0,0.0
1988,Navigational error,0,0.0
1988,Overloaded,0,0.0
1988,Passenger door failure,0,0.0
1988,Premature gear retraction on take-off,0,0.0
1988,Runway excursion,29,8.0
1988,Runway incursion,0,0.0
1988,Sabotage,0,0.0
1988,Shot down from the ground,0,0.0
1988,Shutdown of wrong engine,0,0.0
1988,Simulated engine failure,0,0.0
1988,Tail failure,0,0.0
1988,Tailstrike,0,0.0
1988,Thunderstorm,0,0.0
1988,Turbulence,0,0.0
1988,Uncontained engine failure,0,0.0
1988,VFR flight in IMC,0,0.0
1988,Wheel(s) up landing,0,0.0
1988,Windshear/downdraft,0,0.0
1988,Wing failure,0,0.0
1988,Wrong installation of parts,0,0.0
1988,Wrong takeoff configuration (flaps/trim),1,0.0
1989,All engine powerloss,0,0.0
1989,Bird strike,0,0.0
1989,Cargo door failure,0,0.0
1989,Cargo fire/smoke,0,0.0
1989,Cause undetermined,192,698.0
1989,Centre of Gravity outside limits,0,0.0
1989,Controlled Flight Into Terrain,71,0.0
1989,Distraction in cockpit,0,0.0
1989,Ditching,0,0.0
1989,Engine separation,0,0.0
1989,Failure to follow AD and SB's,0,0.0
1989,Flightcrew  un(der)qualified,0,0.0
1989,Flightcrew incapacitation,0,0.0
1989,"Flightcrew member's alcohol, drug usage",0,0.0
1989,Forced landing on runway,0,0.0
1989,Forced landing outside airport,0,0.0
1989,Fuel starvation,0,0.0
1989,Fuselage failure,0,0.0
1989,Ground collision,0,0.0
1989,Hijack,0,0.0
1989,Icing,0,0.0
1989,Insufficient rest / fatigue,0,0.0
1989,Landing or takeoff on wrong runway,0,0.0
1989,Lightningstrike,0,0.0
1989,Locked rudders/ailerons/gustlock,0,0.0
1989,Loss of control,11,0.0
1989,Loss of situational awareness,0,0.0
1989,Low visibility,0,0.0
1989,Mid air collision,0,0.0
1989,Missing,0,0.0
1989,Navigational error,4,0.0
1989,Overloaded,0,0.0
1989,Passenger door failure,0,0.0
1989,Premature gear retraction on take-off,0,0.0
1989,Runway excursion,3,44.0
1989,Runway incursion,0,142.0
1989,Sabotage,170,0.0
1989,Shot down from the ground,7,0.0
1989,Shutdown of wrong engine,0,0.0
1989,Simulated engine failure,0,0.0
1989,Tail failure,0,0.0
1989,Tailstrike,0,0.0
1989,Thunderstorm,0,0.0
1989,Turbulence,0,0.0
1989,Uncontained engine failure,0,0.0
1989,VFR flight in IMC,0,0.0
1989,Wheel(s) up landing,0,99.0
1989,Windshear/downdraft,4,0.0
1989,Wing failure,0,0.0
1989,Wrong installation of parts,55,0.0
1989,Wrong takeoff configuration (flaps/trim),0,0.0
1990,All engine powerloss,0,0.0
1990,Bird strike,0,4.0
1990,Cargo door failure,0,0.0
1990,Cargo fire/smoke,0,0.0
1990,Cause undetermined,48,115.0
1990,Centre of Gravity outside limits,0,0.0
1990,Controlled Flight Into Terrain,3,0.0
1990,Distraction in cockpit,0,0.0
1990,Ditching,0,0.0
1990,Engine separation,0,0.0
1990,Failure to follow AD and SB's,0,0.0
1990,Flightcrew  un(der)qualified,0,0.0
1990,Flightcrew incapacitation,0,0.0
1990,"Flightcrew member's alcohol, drug usage",0,0.0
1990,Forced landing on runway,0,343.0
1990,Forced landing outside airport,0,3.0
1990,Fuel starvation,0,0.0
1990,Fuselage failure,0,0.0
1990,Ground collision,0,0.0
1990,Hijack,0,0.0
1990,Icing,0,0.0
1990,Insufficient rest / fatigue,0,0.0
1990,Landing or takeoff on wrong runway,0,0.0
1990,Lightningstrike,0,0.0
1990,Locked rudders/ailerons/gustlock,0,0.0
1990,Loss of control,10,3.0
1990,Loss of situational awareness,0,0.0
1990,Low visibility,22,20.0
1990,Mid air collision,0,2.0
1990,Missing,0,0.0
1990,Navigational error,0,0.0
1990,Overloaded,0,0.0
1990,Passenger door failure,0,0.0
1990,Premature gear retraction on take-off,0,0.0
1990,Runway excursion,1,42.0
1990,Runway incursion,0,154.0
1990,Sabotage,0,0.0
1990,Shot down from the ground,0,0.0
1990,Shutdown of wrong engine,0,0.0
1990,Simulated engine failure,0,0.0
1990,Tail failure,0,0.0
1990,Tailstrike,0,0.0
1990,Thunderstorm,0,0.0
1990,Turbulence,0,0.0
1990,Uncontained engine failure,0,0.0
1990,VFR flight in IMC,0,0.0
1990,Wheel(s) up landing,0,0.0
1990,Windshear/downdraft,0,0.0
1990,Wing failure,0,0.0
1990,Wrong installation of parts,0,0.0
1990,Wrong takeoff configuration (flaps/trim),0,0.0
1991,All engine powerloss,0,0.0
1991,Bird strike,0,0.0
1991,Cargo door failure,0,0.0
1991,Cargo fire/smoke,0,0.0
1991,Cause undetermined,147,231.0
1991,Centre of Gravity outside limits,0,0.0
1991,Controlled Flight Into Terrain,11,0.0
1991,Distraction in cockpit,0,0.0
1991,Ditching,0,0.0
1991,Engine separation,0,0.0
1991,Failure to follow AD and SB's,0,0.0
1991,Flightcrew  un(der)qualified,0,0.0
1991,Flightcrew incapacitation,0,0.0
1991,"Flightcrew member's alcohol, drug usage",0,0.0
1991,Forced landing on runway,0,0.0
1991,Forced landing outside airport,0,0.0
1991,Fuel starvation,0,0.0
1991,Fuselage failure,2,0.0
1991,Ground collision,0,0.0
1991,Hijack,0,0.0
1991,Icing,0,0.0
1991,Insufficient rest / fatigue,0,0.0
1991,Landing or takeoff on wrong runway,0,0.0
1991,Lightningstrike,0,0.0
1991,Locked rudders/ailerons/gustlock,0,0.0
1991,Loss of control,0,0.0
1991,Loss of situational awareness,0,0.0
1991,Low visibility,0,0.0
1991,Mid air collision,0,0.0
1991,Missing,0,0.0
1991,Navigational error,0,0.0
1991,Overloaded,0,0.0
1991,Passenger door failure,0,0.0
1991,Premature gear retraction on take-off,0,0.0
1991,Runway excursion,0,311.0
1991,Runway incursion,0,0.0
1991,Sabotage,0,0.0
1991,Shot down from the ground,0,0.0
1991,Shutdown of wrong engine,0,0.0
1991,Simulated engine failure,0,0.0
1991,Tail failure,0,0.0
1991,Tailstrike,0,0.0
1991,Thunderstorm,13,2.0
1991,Turbulence,0,0.0
1991,Uncontained engine failure,0,0.0
1991,VFR flight in IMC,0,0.0
1991,Wheel(s) up landing,0,0.0
1991,Windshear/downdraft,0,0.0
1991,Wing failure,0,0.0
1991,Wrong installation of parts,0,0.0
1991,Wrong takeoff configuration (flaps/trim),0,0.0
1992,All engine powerloss,0,0.0
1992,Bird strike,0,0.0
1992,Cargo door failure,0,0.0
1992,Cargo fire/smoke,0,0.0
1992,Cause undetermined,320,488.0
1992,Centre of Gravity outside limits,1,0.0
1992,Controlled Flight Into Terrain,104,0.0
1992,Distraction in cockpit,0,0.0
1992,Ditching,0,0.0
1992,Engine separation,4,0.0
1992,Failure to follow AD and SB's,0,0.0
1992,Flightcrew  un(der)qualified,0,0.0
1992,Flightcrew incapacitation,0,0.0
1992,"Flightcrew member's alcohol, drug usage",0,0.0
1992,Forced landing on runway,0,0.0
1992,Forced landing outside airport,0,0.0
1992,Fuel starvation,0,0.0
1992,Fuselage failure,0,0.0
1992,Ground collision,0,0.0
1992,Hijack,0,0.0
1992,Icing,0,0.0
1992,Insufficient rest / fatigue,0,0.0
1992,Landing or takeoff on wrong runway,0,0.0
1992,Lightningstrike,0,0.0
1992,Locked rudders/ailerons/gustlock,0,0.0
1992,Loss of control,3,0.0
1992,Loss of situational awareness,0,0.0
1992,Low visibility,0,0.0
1992,Mid air collision,7,0.0
1992,Missing,0,0.0
1992,Navigational error,0,0.0
1992,Overloaded,0,0.0
1992,Passenger door failure,0,0.0
1992,Premature gear retraction on take-off,0,0.0
1992,Runway excursion,0,0.0
1992,Runway incursion,0,0.0
1992,Sabotage,0,0.0
1992,Shot down from the ground,0,0.0
1992,Shutdown of wrong engine,0,0.0
1992,Simulated engine failure,0,0.0
1992,Tail failure,0,0.0
1992,Tailstrike,0,0.0
1992,Thunderstorm,0,0.0
1992,Turbulence,0,0.0
1992,Uncontained engine failure,0,0.0
1992,VFR flight in IMC,0,0.0
1992,Wheel(s) up landing,0,0.0
1992,Windshear/downdraft,0,0.0
1992,Wing failure,0,0.0
1992,Wrong installation of parts,0,0.0
1992,Wrong takeoff configuration (flaps/trim),0,0.0
1993,All engine powerloss,0,0.0
1993,Bird strike,0,2.0
1993,Cargo door failure,0,0.0
1993,Cargo fire/smoke,0,0.0
1993,Cause undetermined,47,382.0
1993,Centre of Gravity outside limits,0,0.0
1993,Controlled Flight Into Terrain,67,103.0
1993,Distraction in cockpit,0,0.0
1993,Ditching,0,0.0
1993,Engine separation,0,0.0
1993,Failure to follow AD and SB's,0,0.0
1993,Flightcrew  un(der)qualified,0,0.0
1993,Flightcrew incapacitation,0,0.0
1993,"Flightcrew member's alcohol, drug usage",0,0.0
1993,Forced landing on runway,0,0.0
1993,Forced landing outside airport,0,0.0
1993,Fuel starvation,0,0.0
1993,Fuselage failure,0,0.0
1993,Ground collision,0,0.0
1993,Hijack,0,150.0
1993,Icing,0,0.0
1993,Insufficient rest / fatigue,0,0.0
1993,Landing or takeoff on wrong runway,0,0.0
1993,Lightningstrike,0,0.0
1993,Locked rudders/ailerons/gustlock,0,0.0
1993,Loss of control,3,0.0
1993,Loss of situational awareness,0,0.0
1993,Low visibility,0,0.0
1993,Mid air collision,3,0.0
1993,Missing,0,0.0
1993,Navigational error,0,0.0
1993,Overloaded,82,4.0
1993,Passenger door failure,0,0.0
1993,Premature gear retraction on take-off,0,0.0
1993,Runway excursion,0,413.0
1993,Runway incursion,0,0.0
1993,Sabotage,0,0.0
1993,Shot down from the ground,27,0.0
1993,Shutdown of wrong engine,0,0.0
1993,Simulated engine failure,0,0.0
1993,Tail failure,0,0.0
1993,Tailstrike,0,0.0
1993,Thunderstorm,0,0.0
1993,Turbulence,0,0.0
1993,Uncontained engine failure,0,0.0
1993,VFR flight in IMC,0,0.0
1993,Wheel(s) up landing,0,0.0
1993,Windshear/downdraft,2,68.0
1993,Wing failure,0,0.0
1993,Wrong installation of parts,0,0.0
1993,Wrong takeoff configuration (flaps/trim),0,0.0
1994,All engine powerloss,0,0.0
1994,Bird strike,0,0.0
1994,Cargo door failure,0,0.0
1994,Cargo fire/smoke,0,0.0
1994,Cause undetermined,42,166.0
1994,Centre of Gravity outside limits,0,0.0
1994,Controlled Flight Into Terrain,85,19.0
1994,Distraction in cockpit,3,2.0
1994,Ditching,0,0.0
1994,Engine separation,0,0.0
1994,Failure to follow AD and SB's,0,0.0
1994,Flightcrew  un(der)qualified,0,0.0
1994,Flightcrew incapacitation,0,0.0
1994,"Flightcrew member's alcohol, drug usage",0,0.0
1994,Forced landing on runway,0,0.0
1994,Forced landing outside airport,0,19.0
1994,Fuel starvation,0,0.0
1994,Fuselage failure,0,0.0
1994,Ground collision,0,0.0
1994,Hijack,7,163.0
1994,Icing,0,0.0
1994,Insufficient rest / fatigue,0,0.0
1994,Landing or takeoff on wrong runway,0,0.0
1994,Lightningstrike,0,0.0
1994,Locked rudders/ailerons/gustlock,0,0.0
1994,Loss of control,1,6.0
1994,Loss of situational awareness,0,0.0
1994,Low visibility,0,0.0
1994,Mid air collision,0,0.0
1994,Missing,0,0.0
1994,Navigational error,0,0.0
1994,Overloaded,0,0.0
1994,Passenger door failure,0,0.0
1994,Premature gear retraction on take-off,0,0.0
1994,Runway excursion,0,85.0
1994,Runway incursion,0,140.0
1994,Sabotage,0,0.0
1994,Shot down from the ground,0,0.0
1994,Shutdown of wrong engine,0,0.0
1994,Simulated engine failure,0,0.0
1994,Tail failure,0,0.0
1994,Tailstrike,0,0.0
1994,Thunderstorm,0,0.0
1994,Turbulence,0,0.0
1994,Uncontained engine failure,0,0.0
1994,VFR flight in IMC,7,4.0
1994,Wheel(s) up landing,0,0.0
1994,Windshear/downdraft,0,0.0
1994,Wing failure,0,0.0
1994,Wrong installation of parts,0,0.0
1994,Wrong takeoff configuration (flaps/trim),0,0.0
1995,All engine powerloss,0,0.0
1995,Bird strike,0,0.0
1995,Cargo door failure,0,0.0
1995,Cargo fire/smoke,0,0.0
1995,Cause undetermined,89,773.0
1995,Centre of Gravity outside limits,0,0.0
1995,Controlled Flight Into Terrain,127,0.0
1995,Distraction in cockpit,4,17.0
1995,Ditching,3,3.0
1995,Engine separation,0,0.0
1995,Failure to follow AD and SB's,0,0.0
1995,Flightcrew  un(der)qualified,0,0.0
1995,Flightcrew incapacitation,0,0.0
1995,"Flightcrew member's alcohol, drug usage",0,0.0
1995,Forced landing on runway,0,0.0
1995,Forced landing outside airport,1,13.0
1995,Fuel starvation,0,0.0
1995,Fuselage failure,0,0.0
1995,Ground collision,0,0.0
1995,Hijack,0,0.0
1995,Icing,2,0.0
1995,Insufficient rest / fatigue,0,0.0
1995,Landing or takeoff on wrong runway,0,0.0
1995,Lightningstrike,0,0.0
1995,Locked rudders/ailerons/gustlock,0,0.0
1995,Loss of control,75,0.0
1995,Loss of situational awareness,0,0.0
1995,Low visibility,9,2.0
1995,Mid air collision,2,0.0
1995,Missing,0,0.0
1995,Navigational error,0,0.0
1995,Overloaded,0,0.0
1995,Passenger door failure,0,0.0
1995,Premature gear retraction on take-off,0,0.0
1995,Runway excursion,2,14.0
1995,Runway incursion,0,0.0
1995,Sabotage,0,0.0
1995,Shot down from the ground,0,0.0
1995,Shutdown of wrong engine,52,30.0
1995,Simulated engine failure,0,0.0
1995,Tail failure,0,0.0
1995,Tailstrike,0,3.0
1995,Thunderstorm,0,0.0
1995,Turbulence,0,0.0
1995,Uncontained engine failure,0,0.0
1995,VFR flight in IMC,0,0.0
1995,Wheel(s) up landing,0,6.0
1995,Windshear/downdraft,0,0.0
1995,Wing failure,0,0.0
1995,Wrong installation of parts,0,0.0
1995,Wrong takeoff configuration (flaps/trim),0,0.0
1996,All engine powerloss,0,0.0
1996,Bird strike,0,0.0
1996,Cargo door failure,0,0.0
1996,Cargo fire/smoke,0,5.0
1996,Cause undetermined,485,135.0
1996,Centre of Gravity outside limits,0,0.0
1996,Controlled Flight Into Terrain,13,10.0
1996,Distraction in cockpit,0,0.0
1996,Ditching,0,0.0
1996,Engine separation,0,0.0
1996,Failure to follow AD and SB's,0,0.0
1996,Flightcrew  un(der)qualified,0,0.0
1996,Flightcrew incapacitation,0,0.0
1996,"Flightcrew member's alcohol, drug usage",0,0.0
1996,Forced landing on runway,0,0.0
1996,Forced landing outside airport,0,0.0
1996,Fuel starvation,0,0.0
1996,Fuselage failure,0,0.0
1996,Ground collision,0,0.0
1996,Hijack,125,514.0
1996,Icing,0,0.0
1996,Insufficient rest / fatigue,0,0.0
1996,Landing or takeoff on wrong runway,0,0.0
1996,Lightningstrike,0,0.0
1996,Locked rudders/ailerons/gustlock,0,0.0
1996,Loss of control,12,10.0
1996,Loss of situational awareness,0,0.0
1996,Low visibility,0,0.0
1996,Mid air collision,46,0.0
1996,Missing,0,0.0
1996,Navigational error,0,0.0
1996,Overloaded,14,1.0
1996,Passenger door failure,0,0.0
1996,Premature gear retraction on take-off,0,0.0
1996,Runway excursion,0,0.0
1996,Runway incursion,0,0.0
1996,Sabotage,0,0.0
1996,Shot down from the ground,0,0.0
1996,Shutdown of wrong engine,0,0.0
1996,Simulated engine failure,0,0.0
1996,Tail failure,0,0.0
1996,Tailstrike,0,0.0
1996,Thunderstorm,0,0.0
1996,Turbulence,0,0.0
1996,Uncontained engine failure,0,0.0
1996,VFR flight in IMC,0,0.0
1996,Wheel(s) up landing,0,0.0
1996,Windshear/downdraft,0,0.0
1996,Wing failure,0,0.0
1996,Wrong installation of parts,0,0.0
1996,Wrong takeoff configuration (flaps/trim),0,0.0
1997,All engine powerloss,0,0.0
1997,Bird strike,0,0.0
1997,Cargo door failure,0,0.0
1997,Cargo fire/smoke,0,0.0
1997,Cause undetermined,54,426.0
1997,Centre of Gravity outside limits,4,1.0
1997,Controlled Flight Into Terrain,11,104.0
1997,Distraction in cockpit,0,0.0
1997,Ditching,0,0.0
1997,Engine separation,0,0.0
1997,Failure to follow AD and SB's,0,0.0
1997,Flightcrew  un(der)qualified,0,0.0
1997,Flightcrew incapacitation,0,0.0
1997,"Flightcrew member's alcohol, drug usage",0,0.0
1997,Forced landing on runway,1,392.0
1997,Forced landing outside airport,0,0.0
1997,Fuel starvation,0,0.0
1997,Fuselage failure,0,0.0
1997,Ground collision,0,0.0
1997,Hijack,0,0.0
1997,Icing,0,0.0
1997,Insufficient rest / fatigue,0,0.0
1997,Landing or takeoff on wrong runway,0,0.0
1997,Lightningstrike,0,0.0
1997,Locked rudders/ailerons/gustlock,0,0.0
1997,Loss of control,0,0.0
1997,Loss of situational awareness,0,0.0
1997,Low visibility,0,3.0
1997,Mid air collision,0,0.0
1997,Missing,0,0.0
1997,Navigational error,0,0.0
1997,Overloaded,0,0.0
1997,Passenger door failure,0,0.0
1997,Premature gear retraction on take-off,0,0.0
1997,Runway excursion,3,0.0
1997,Runway incursion,0,0.0
1997,Sabotage,1,59.0
1997,Shot down from the ground,0,0.0
1997,Shutdown of wrong engine,0,0.0
1997,Simulated engine failure,0,0.0
1997,Tail failure,0,0.0
1997,Tailstrike,0,0.0
1997,Thunderstorm,0,0.0
1997,Turbulence,0,0.0
1997,Uncontained engine failure,0,0.0
1997,VFR flight in IMC,0,0.0
1997,Wheel(s) up landing,0,0.0
1997,Windshear/downdraft,7,5.0
1997,Wing failure,0,0.0
1997,Wrong installation of parts,0,0.0
1997,Wrong takeoff configuration (flaps/trim),0,0.0
1998,All engine powerloss,0,0.0
1998,Bird strike,0,5.0
1998,Cargo door failure,0,0.0
1998,Cargo fire/smoke,0,0.0
1998,Cause undetermined,315,603.0
1998,Centre of Gravity outside limits,0,0.0
1998,Controlled Flight Into Terrain,76,0.0
1998,Distraction in cockpit,0,0.0
1998,Ditching,0,0.0
1998,Engine separation,0,0.0
1998,Failure to follow AD and SB's,0,0.0
1998,Flightcrew  un(der)qualified,0,0.0
1998,Flightcrew incapacitation,0,0.0
1998,"Flightcrew member's alcohol, drug usage",0,0.0
1998,Forced landing on runway,0,0.0
1998,Forced landing outside airport,0,0.0
1998,Fuel starvation,0,0.0
1998,Fuselage failure,0,0.0
1998,Ground collision,0,0.0
1998,Hijack,0,0.0
1998,Icing,7,3.0
1998,Insufficient rest / fatigue,0,0.0
1998,Landing or takeoff on wrong runway,0,0.0
1998,Lightningstrike,0,0.0
1998,Locked rudders/ailerons/gustlock,0,0.0
1998,Loss of control,4,0.0
1998,Loss of situational awareness,101,45.0
1998,Low visibility,0,0.0
1998,Mid air collision,15,1.0
1998,Missing,0,0.0
1998,Navigational error,0,0.0
1998,Overloaded,0,8.0
1998,Passenger door failure,0,0.0
1998,Premature gear retraction on take-off,0,0.0
1998,Runway excursion,0,0.0
1998,Runway incursion,0,0.0
1998,Sabotage,0,0.0
1998,Shot down from the ground,0,0.0
1998,Shutdown of wrong engine,0,0.0
1998,Simulated engine failure,0,0.0
1998,Tail failure,0,0.0
1998,Tailstrike,0,0.0
1998,Thunderstorm,0,0.0
1998,Turbulence,0,5.0
1998,Uncontained engine failure,0,0.0
1998,VFR flight in IMC,0,0.0
1998,Wheel(s) up landing,0,1.0
1998,Windshear/downdraft,0,0.0
1998,Wing failure,0,0.0
1998,Wrong installation of parts,0,0.0
1998,Wrong takeoff configuration (flaps/trim),0,0.0
1999,All engine powerloss,0,0.0
1999,Bird strike,0,0.0
1999,Cargo door failure,0,0.0
1999,Cargo fire/smoke,0,0.0
1999,Cause undetermined,277,138.0
1999,Centre of Gravity outside limits,0,0.0
1999,Controlled Flight Into Terrain,38,34.0
1999,Distraction in cockpit,0,0.0
1999,Ditching,0,0.0
1999,Engine separation,0,0.0
1999,Failure to follow AD and SB's,0,0.0
1999,Flightcrew  un(der)qualified,0,0.0
1999,Flightcrew incapacitation,0,0.0
1999,"Flightcrew member's alcohol, drug usage",0,0.0
1999,Forced landing on runway,0,0.0
1999,Forced landing outside airport,0,0.0
1999,Fuel starvation,0,0.0
1999,Fuselage failure,0,0.0
1999,Ground collision,0,0.0
1999,Hijack,0,0.0
1999,Icing,0,2.0
1999,Insufficient rest / fatigue,0,0.0
1999,Landing or takeoff on wrong runway,0,0.0
1999,Lightningstrike,0,0.0
1999,Locked rudders/ailerons/gustlock,0,0.0
1999,Loss of control,18,0.0
1999,Loss of situational awareness,0,0.0
1999,Low visibility,4,0.0
1999,Mid air collision,0,0.0
1999,Missing,0,0.0
1999,Navigational error,0,0.0
1999,Overloaded,0,6.0
1999,Passenger door failure,0,0.0
1999,Premature gear retraction on take-off,0,0.0
1999,Runway excursion,0,4.0
1999,Runway incursion,0,0.0
1999,Sabotage,0,0.0
1999,Shot down from the ground,2,0.0
1999,Shutdown of wrong engine,0,0.0
1999,Simulated engine failure,0,0.0
1999,Tail failure,0,0.0
1999,Tailstrike,0,0.0
1999,Thunderstorm,0,0.0
1999,Turbulence,0,0.0
1999,Uncontained engine failure,0,0.0
1999,VFR flight in IMC,16,2.0
1999,Wheel(s) up landing,0,2.0
1999,Windshear/downdraft,0,0.0
1999,Wing failure,0,0.0
1999,Wrong installation of parts,0,0.0
1999,Wrong takeoff configuration (flaps/trim),63,40.0
2000,All engine powerloss,0,151.0
2000,Bird strike,0,0.0
2000,Cargo door failure,0,0.0
2000,Cargo fire/smoke,0,0.0
