,year,key,deaths,survivors
835,1977,Ecuador,33,0.0
836,1977,Egypt,0,0.0
837,1977,Equatorial Guinea,0,0.0
838,1977,Ethiopia,0,0.0
839,1977,Fiji,0,0.0
840,1977,France,0,0.0
841,1977,Gabon,0,0.0
842,1977,Georgia,0,0.0
843,1977,Germany,4,87.0
844,1977,Ghana,0,0.0
845,1977,Greece,0,0.0
846,1977,Guatemala,0,0.0
847,1977,Guinea,0,0.0
848,1977,Guyana,0,0.0
849,1977,Haiti,0,0.0
850,1977,Honduras,0,0.0
851,1977,Hungary,29,24.0
852,1977,Iceland,0,0.0
853,1977,India,0,0.0
854,1977,Indonesia,2,3.0
855,1977,Ireland,0,0.0
856,1977,Israel,0,0.0
857,1977,Italy,0,0.0
858,1977,Japan,0,0.0
859,1977,Jordan,0,0.0
860,1977,Kazakhstan,0,0.0
861,1977,Kenya,0,0.0
862,1977,Kyrgyzstan,0,0.0
863,1977,Latvia,0,0.0
864,1977,Lebanon,0,0.0
865,1977,Lesotho,0,0.0
866,1977,Libya,0,0.0
867,1977,Lithuania,0,0.0
868,1977,Luxembourg,0,0.0
869,1977,Malawi,0,0.0
870,1977,Malaysia,100,0.0
871,1977,Maldives,0,0.0
872,1977,Mexico,13,0.0
873,1977,Mongolia,0,0.0
874,1977,Morocco,0,0.0
875,1977,Mozambique,0,0.0
876,1977,Myanmar,0,0.0
877,1977,Nepal,0,0.0
878,1977,Netherlands,0,0.0
879,1977,New Zealand,0,0.0
880,1977,Nicaragua,0,0.0
881,1977,Nigeria,0,0.0
882,1977,Norway,0,0.0
883,1977,Pakistan,0,0.0
884,1977,Panama,0,0.0
885,1977,Papua New Guinea,0,0.0
886,1977,Paraguay,0,0.0
887,1977,Peru,0,0.0
888,1977,Philippines,0,0.0
889,1977,Poland,0,0.0
890,1977,Portugal,0,0.0
891,1977,Romania,5,0.0
892,1977,Saudi Arabia,0,0.0
893,1977,Senegal,0,0.0
894,1977,Sierra Leone,0,0.0
895,1977,Singapore,0,0.0
896,1977,Slovakia,0,0.0
897,1977,Slovenia,0,0.0
898,1977,Somalia,0,0.0
899,1977,South Africa,0,2.0
900,1977,Spain,0,0.0
901,1977,Sri Lanka,0,0.0
902,1977,Sudan,0,0.0
903,1977,Sweden,0,0.0
904,1977,Switzerland,0,0.0
905,1977,Tajikistan,0,0.0
906,1977,Thailand,0,0.0
907,1977,Togo,0,0.0
908,1977,Tunisia,0,0.0
909,1977,Turkey,0,0.0
910,1977,Turkmenistan,0,0.0
911,1977,Uganda,0,0.0
912,1977,Ukraine,6,1.0
913,1977,United Arab Emirates,0,0.0
914,1977,United States of America,55,3.0
915,1977,Uruguay,0,0.0
916,1977,Uzbekistan,0,0.0
917,1977,Vanuatu,0,0.0
5642,1977,Worldwide,303,153.0
918,1977,Yemen,0,0.0
919,1977,Zimbabwe,0,0.0
920,1978,Afghanistan,0,0.0
921,1978,Algeria,0,0.0
922,1978,Angola,0,0.0
923,1978,Antigua and Barbuda,0,0.0
924,1978,Argentina,0,0.0
925,1978,Armenia,0,0.0
926,1978,Australia,0,0.0
927,1978,Austria,0,0.0
928,1978,Azerbaijan,0,0.0
929,1978,Bahamas,0,0.0
930,1978,Bahrain,0,0.0
931,1978,Bangladesh,0,0.0
932,1978,Belarus,0,0.0
933,1978,Belgium,0,0.0
934,1978,Belize,0,0.0
935,1978,Botswana,0,0.0
936,1978,Brazil,0,0.0
937,1978,Bulgaria,0,0.0
938,1978,Cambodia,0,0.0
939,1978,Cameroon,0,0.0
940,1978,Canada,2,105.0
941,1978,Chile,0,63.0
942,1978,China,0,0.0
943,1978,Colombia,8,0.0
944,1978,Congo,0,0.0
945,1978,Costa Rica,0,0.0
946,1978,Croatia,0,0.0
947,1978,Cuba,0,0.0
948,1978,Denmark,0,0.0
949,1978,Dominican Republic,0,0.0
950,1978,Ecuador,0,0.0
951,1978,Egypt,0,0.0
952,1978,Equatorial Guinea,0,0.0
953,1978,Ethiopia,0,0.0
954,1978,Fiji,0,0.0
955,1978,France,0,0.0
956,1978,Gabon,0,0.0
957,1978,Georgia,0,0.0
958,1978,Germany,0,0.0
959,1978,Ghana,0,0.0
960,1978,Greece,0,0.0
961,1978,Guatemala,0,0.0
962,1978,Guinea,0,0.0
963,1978,Guyana,0,0.0
964,1978,Haiti,0,0.0
965,1978,Honduras,0,0.0
966,1978,Hungary,0,0.0
967,1978,Iceland,0,0.0
968,1978,India,77,0.0
969,1978,Indonesia,0,0.0
970,1978,Ireland,0,0.0
971,1978,Israel,0,0.0
972,1978,Italy,0,0.0
973,1978,Japan,0,394.0
974,1978,Jordan,0,0.0
975,1978,Kazakhstan,0,0.0
976,1978,Kenya,0,0.0
977,1978,Kyrgyzstan,0,0.0
978,1978,Latvia,0,0.0
979,1978,Lebanon,0,0.0
980,1978,Lesotho,0,0.0
981,1978,Libya,0,0.0
982,1978,Lithuania,0,0.0
983,1978,Luxembourg,0,0.0
984,1978,Malawi,0,0.0
985,1978,Malaysia,0,0.0
986,1978,Maldives,0,0.0
987,1978,Mexico,0,0.0
988,1978,Mongolia,0,0.0
989,1978,Morocco,0,0.0
990,1978,Mozambique,0,0.0
991,1978,Myanmar,0,0.0
992,1978,Nepal,0,0.0
993,1978,Netherlands,0,0.0
994,1978,New Zealand,0,0.0
995,1978,Nicaragua,0,0.0
996,1978,Nigeria,0,0.0
997,1978,Norway,0,0.0
998,1978,Pakistan,0,0.0
999,1978,Panama,0,0.0
1000,1978,Papua New Guinea,0,0.0
1001,1978,Paraguay,0,0.0
1002,1978,Peru,0,0.0
1003,1978,Philippines,0,0.0
1004,1978,Poland,0,0.0
1005,1978,Portugal,0,0.0
1006,1978,Romania,5,0.0
1007,1978,Saudi Arabia,0,0.0
1008,1978,Senegal,0,0.0
1009,1978,Sierra Leone,0,0.0
1010,1978,Singapore,0,0.0
1011,1978,Slovakia,0,0.0
1012,1978,Slovenia,0,0.0
1013,1978,Somalia,0,0.0
1014,1978,South Africa,0,0.0
1015,1978,Spain,0,0.0
1016,1978,Sri Lanka,0,0.0
1017,1978,Sudan,0,0.0
1018,1978,Sweden,0,0.0
1019,1978,Switzerland,0,0.0
1020,1978,Tajikistan,0,0.0
1021,1978,Thailand,0,0.0
1022,1978,Togo,0,0.0
1023,1978,Tunisia,0,0.0
1024,1978,Turkey,0,0.0
1025,1978,Turkmenistan,0,0.0
1026,1978,Uganda,0,0.0
1027,1978,Ukraine,0,0.0
1028,1978,United Arab Emirates,0,0.0
1029,1978,United States of America,23,54.0
1030,1978,Uruguay,0,0.0
1031,1978,Uzbekistan,0,0.0
1032,1978,Vanuatu,0,0.0
5643,1978,Worldwide,115,616.0
1033,1978,Yemen,0,0.0
1034,1978,Zimbabwe,0,0.0
1035,1979,Afghanistan,0,0.0
1036,1979,Algeria,0,0.0
1037,1979,Angola,0,0.0
1038,1979,Antigua and Barbuda,0,0.0
1039,1979,Argentina,8,0.0
1040,1979,Armenia,0,0.0
1041,1979,Australia,0,0.0
1042,1979,Austria,0,0.0
1043,1979,Azerbaijan,0,0.0
1044,1979,Bahamas,0,0.0
1045,1979,Bahrain,0,0.0
1046,1979,Bangladesh,0,0.0
1047,1979,Belarus,0,0.0
1048,1979,Belgium,0,0.0
1049,1979,Belize,0,0.0
1050,1979,Botswana,0,0.0
1051,1979,Brazil,0,0.0
1052,1979,Bulgaria,0,0.0
1053,1979,Cambodia,0,0.0
1054,1979,Cameroon,0,0.0
1055,1979,Canada,2,14.0
1056,1979,Chile,0,0.0
1057,1979,China,0,0.0
1058,1979,Colombia,4,0.0
1059,1979,Congo,0,0.0
1060,1979,Costa Rica,0,0.0
1061,1979,Croatia,0,0.0
1062,1979,Cuba,0,0.0
1063,1979,Denmark,0,0.0
1064,1979,Dominican Republic,0,0.0
1065,1979,Ecuador,0,0.0
1066,1979,Egypt,0,0.0
1067,1979,Equatorial Guinea,0,0.0
1068,1979,Ethiopia,0,0.0
1069,1979,Fiji,9,0.0
1070,1979,France,0,0.0
1071,1979,Gabon,0,0.0
1072,1979,Georgia,0,0.0
1073,1979,Germany,3,0.0
1074,1979,Ghana,0,0.0
1075,1979,Greece,0,0.0
1076,1979,Guatemala,0,0.0
1077,1979,Guinea,0,0.0
1078,1979,Guyana,0,0.0
1079,1979,Haiti,0,0.0
1080,1979,Honduras,0,0.0
1081,1979,Hungary,0,0.0
1082,1979,Iceland,0,0.0
1083,1979,India,0,53.0
1084,1979,Indonesia,61,0.0
1085,1979,Ireland,0,0.0
1086,1979,Israel,0,0.0
1087,1979,Italy,0,0.0
1088,1979,Japan,0,0.0
1089,1979,Jordan,0,0.0
1090,1979,Kazakhstan,0,0.0
1091,1979,Kenya,0,0.0
1092,1979,Kyrgyzstan,0,0.0
1093,1979,Latvia,0,0.0
1094,1979,Lebanon,6,0.0
1095,1979,Lesotho,0,0.0
1096,1979,Libya,0,0.0
1097,1979,Lithuania,0,0.0
1098,1979,Luxembourg,0,0.0
1099,1979,Malawi,0,0.0
1100,1979,Malaysia,0,0.0
1101,1979,Maldives,0,0.0
1102,1979,Mexico,0,0.0
1103,1979,Mongolia,0,0.0
1104,1979,Morocco,0,0.0
1105,1979,Mozambique,0,0.0
1106,1979,Myanmar,0,0.0
1107,1979,Nepal,0,0.0
1108,1979,Netherlands,0,0.0
1109,1979,New Zealand,0,0.0
1110,1979,Nicaragua,0,0.0
1111,1979,Nigeria,0,0.0
1112,1979,Norway,0,0.0
1113,1979,Pakistan,156,0.0
1114,1979,Panama,0,0.0
1115,1979,Papua New Guinea,16,0.0
1116,1979,Paraguay,0,0.0
1117,1979,Peru,0,0.0
1118,1979,Philippines,0,0.0
1119,1979,Poland,0,0.0
1120,1979,Portugal,0,0.0
1121,1979,Romania,0,0.0
1122,1979,Saudi Arabia,0,0.0
1123,1979,Senegal,0,0.0
1124,1979,Sierra Leone,0,0.0
1125,1979,Singapore,0,0.0
1126,1979,Slovakia,0,0.0
1127,1979,Slovenia,0,0.0
1128,1979,Somalia,0,0.0
1129,1979,South Africa,0,0.0
1130,1979,Spain,0,0.0
1131,1979,Sri Lanka,0,0.0
1132,1979,Sudan,0,0.0
1133,1979,Sweden,0,0.0
1134,1979,Switzerland,14,140.0
1135,1979,Tajikistan,0,0.0
1136,1979,Thailand,0,0.0
1137,1979,Togo,0,0.0
1138,1979,Tunisia,0,0.0
1139,1979,Turkey,0,0.0
1140,1979,Turkmenistan,0,0.0
1141,1979,Uganda,0,0.0
1142,1979,Ukraine,0,0.0
1143,1979,United Arab Emirates,0,0.0
1144,1979,United States of America,75,366.0
1145,1979,Uruguay,0,0.0
1146,1979,Uzbekistan,0,0.0
1147,1979,Vanuatu,0,0.0
5644,1979,Worldwide,354,573.0
1148,1979,Yemen,0,0.0
1149,1979,Zimbabwe,0,0.0
1150,1980,Afghanistan,0,0.0
1151,1980,Algeria,0,0.0
1152,1980,Angola,0,0.0
1153,1980,Antigua and Barbuda,0,0.0
1154,1980,Argentina,0,0.0
1155,1980,Armenia,0,0.0
1156,1980,Australia,0,0.0
1157,1980,Austria,0,0.0
1158,1980,Azerbaijan,0,0.0
1159,1980,Bahamas,0,0.0
1160,1980,Bahrain,0,0.0
1161,1980,Bangladesh,0,0.0
1162,1980,Belarus,0,0.0
1163,1980,Belgium,0,0.0
1164,1980,Belize,0,0.0
1165,1980,Botswana,0,0.0
1166,1980,Brazil,0,0.0
1167,1980,Bulgaria,0,0.0
1168,1980,Cambodia,0,0.0
1169,1980,Cameroon,0,0.0
1170,1980,Canada,0,0.0
1171,1980,Chile,0,0.0
1172,1980,China,0,0.0
1173,1980,Colombia,93,0.0
1174,1980,Congo,0,0.0
1175,1980,Costa Rica,0,0.0
1176,1980,Croatia,0,0.0
1177,1980,Cuba,0,0.0
1178,1980,Denmark,0,0.0
1179,1980,Dominican Republic,0,0.0
1180,1980,Ecuador,0,0.0
1181,1980,Egypt,0,0.0
1182,1980,Equatorial Guinea,0,0.0
1183,1980,Ethiopia,0,0.0
1184,1980,Fiji,0,0.0
1185,1980,France,0,0.0
1186,1980,Gabon,0,0.0
1187,1980,Georgia,0,0.0
1188,1980,Germany,0,0.0
1189,1980,Ghana,0,0.0
1190,1980,Greece,0,0.0
1191,1980,Guatemala,0,0.0
1192,1980,Guinea,0,0.0
1193,1980,Guyana,0,0.0
1194,1980,Haiti,0,0.0
1195,1980,Honduras,0,0.0
1196,1980,Hungary,0,0.0
1197,1980,Iceland,0,0.0
1198,1980,India,0,29.0
1199,1980,Indonesia,0,0.0
1200,1980,Ireland,0,0.0
1201,1980,Israel,0,0.0
1202,1980,Italy,81,0.0
1203,1980,Japan,0,0.0
1204,1980,Jordan,0,0.0
1205,1980,Kazakhstan,0,0.0
1206,1980,Kenya,0,0.0
1207,1980,Kyrgyzstan,0,0.0
1208,1980,Latvia,0,0.0
1209,1980,Lebanon,0,0.0
1210,1980,Lesotho,0,0.0
1211,1980,Libya,0,0.0
1212,1980,Lithuania,0,0.0
1213,1980,Luxembourg,0,0.0
1214,1980,Malawi,0,0.0
1215,1980,Malaysia,0,0.0
1216,1980,Maldives,0,0.0
1217,1980,Mexico,0,0.0
1218,1980,Mongolia,0,0.0
1219,1980,Morocco,0,0.0
1220,1980,Mozambique,0,0.0
1221,1980,Myanmar,0,0.0
1222,1980,Nepal,0,0.0
1223,1980,Netherlands,0,0.0
1224,1980,New Zealand,0,1.0
1225,1980,Nicaragua,0,0.0
1226,1980,Nigeria,0,0.0
1227,1980,Norway,0,0.0
1228,1980,Pakistan,0,0.0
1229,1980,Panama,0,0.0
1230,1980,Papua New Guinea,0,0.0
1231,1980,Paraguay,0,0.0
1232,1980,Peru,3,0.0
1233,1980,Philippines,0,0.0
1234,1980,Poland,0,0.0
1235,1980,Portugal,0,0.0
1236,1980,Romania,0,0.0
1237,1980,Saudi Arabia,301,0.0
1238,1980,Senegal,0,0.0
1239,1980,Sierra Leone,0,0.0
1240,1980,Singapore,0,0.0
1241,1980,Slovakia,0,0.0
1242,1980,Slovenia,0,0.0
1243,1980,Somalia,0,0.0
1244,1980,South Africa,0,0.0
1245,1980,Spain,4,0.0
1246,1980,Sri Lanka,0,0.0
1247,1980,Sudan,0,0.0
1248,1980,Sweden,0,0.0
1249,1980,Switzerland,0,0.0
1250,1980,Tajikistan,0,0.0
1251,1980,Thailand,0,0.0
1252,1980,Togo,0,0.0
1253,1980,Tunisia,0,0.0
1254,1980,Turkey,0,0.0
1255,1980,Turkmenistan,0,0.0
1256,1980,Uganda,0,0.0
1257,1980,Ukraine,0,0.0
1258,1980,United Arab Emirates,0,0.0
1259,1980,United States of America,65,244.0
1260,1980,Uruguay,0,0.0
1261,1980,Uzbekistan,0,0.0
1262,1980,Vanuatu,0,0.0
5645,1980,Worldwide,547,274.0
1263,1980,Yemen,0,0.0
1264,1980,Zimbabwe,0,0.0
1265,1981,Afghanistan,0,0.0
1266,1981,Algeria,0,0.0
1267,1981,Angola,0,0.0
1268,1981,Antigua and Barbuda,0,0.0
1269,1981,Argentina,4,0.0
1270,1981,Armenia,0,0.0
1271,1981,Australia,0,0.0
1272,1981,Austria,0,0.0
1273,1981,Azerbaijan,0,0.0
1274,1981,Bahamas,0,0.0
1275,1981,Bahrain,0,0.0
1276,1981,Bangladesh,0,0.0
1277,1981,Belarus,0,0.0
1278,1981,Belgium,0,0.0
1279,1981,Belize,0,0.0
1280,1981,Botswana,0,0.0
1281,1981,Brazil,0,0.0
1282,1981,Bulgaria,0,0.0
1283,1981,Cambodia,0,0.0
1284,1981,Cameroon,0,0.0
1285,1981,Canada,0,0.0
1286,1981,Chile,0,0.0
1287,1981,China,0,0.0
1288,1981,Colombia,21,1.0
1289,1981,Congo,0,0.0
1290,1981,Costa Rica,0,0.0
1291,1981,Croatia,0,0.0
1292,1981,Cuba,0,0.0
1293,1981,Denmark,0,0.0
1294,1981,Dominican Republic,0,5.0
1295,1981,Ecuador,0,0.0
1296,1981,Egypt,0,0.0
1297,1981,Equatorial Guinea,0,0.0
1298,1981,Ethiopia,0,0.0
1299,1981,Fiji,0,0.0
1300,1981,France,0,0.0
1301,1981,Gabon,0,0.0
1302,1981,Georgia,0,0.0
1303,1981,Germany,0,0.0
1304,1981,Ghana,0,0.0
1305,1981,Greece,0,0.0
1306,1981,Guatemala,0,0.0
1307,1981,Guinea,0,0.0
1308,1981,Guyana,0,0.0
1309,1981,Haiti,0,0.0
1310,1981,Honduras,0,0.0
1311,1981,Hungary,0,0.0
1312,1981,Iceland,0,0.0
1313,1981,India,0,0.0
1314,1981,Indonesia,0,0.0
1315,1981,Ireland,0,0.0
1316,1981,Israel,0,0.0
1317,1981,Italy,0,0.0
1318,1981,Japan,0,0.0
1319,1981,Jordan,0,0.0
1320,1981,Kazakhstan,0,0.0
1321,1981,Kenya,0,0.0
1322,1981,Kyrgyzstan,0,0.0
1323,1981,Latvia,0,0.0
1324,1981,Lebanon,0,3.0
1325,1981,Lesotho,0,0.0
1326,1981,Libya,0,0.0
1327,1981,Lithuania,0,0.0
1328,1981,Luxembourg,0,0.0
1329,1981,Malawi,0,0.0
1330,1981,Malaysia,0,0.0
1331,1981,Maldives,0,0.0
1332,1981,Mexico,30,46.0
1333,1981,Mongolia,0,0.0
1334,1981,Morocco,0,0.0
1335,1981,Mozambique,0,0.0
1336,1981,Myanmar,0,0.0
1337,1981,Nepal,0,0.0
1338,1981,Netherlands,17,0.0
1339,1981,New Zealand,0,0.0
1340,1981,Nicaragua,0,0.0
1341,1981,Nigeria,0,0.0
1342,1981,Norway,0,0.0
1343,1981,Pakistan,0,0.0
1344,1981,Panama,0,0.0
1345,1981,Papua New Guinea,0,0.0
1346,1981,Paraguay,0,0.0
1347,1981,Peru,0,0.0
1348,1981,Philippines,0,0.0
1349,1981,Poland,0,0.0
1350,1981,Portugal,0,0.0
1351,1981,Romania,0,0.0
1352,1981,Saudi Arabia,0,0.0
1353,1981,Senegal,0,0.0
1354,1981,Sierra Leone,0,0.0
1355,1981,Singapore,0,0.0
1356,1981,Slovakia,0,0.0
1357,1981,Slovenia,180,0.0
1358,1981,Somalia,0,0.0
1359,1981,South Africa,0,0.0
1360,1981,Spain,0,0.0
1361,1981,Sri Lanka,0,0.0
1362,1981,Sudan,0,0.0
1363,1981,Sweden,0,0.0
1364,1981,Switzerland,0,0.0
1365,1981,Tajikistan,0,0.0
1366,1981,Thailand,0,0.0
1367,1981,Togo,0,0.0
1368,1981,Tunisia,0,0.0
1369,1981,Turkey,0,0.0
1370,1981,Turkmenistan,0,0.0
1371,1981,Uganda,0,0.0
1372,1981,Ukraine,0,0.0
1373,1981,United Arab Emirates,0,0.0
1374,1981,United States of America,6,180.0
1375,1981,Uruguay,0,0.0
1376,1981,Uzbekistan,0,0.0
1377,1981,Vanuatu,0,0.0
5646,1981,Worldwide,258,235.0
1378,1981,Yemen,0,0.0
1379,1981,Zimbabwe,0,0.0
1380,1982,Afghanistan,0,0.0
1381,1982,Algeria,0,0.0
1382,1982,Angola,0,0.0
1383,1982,Antigua and Barbuda,0,0.0
1384,1982,Argentina,0,0.0
1385,1982,Armenia,0,0.0
1386,1982,Australia,0,0.0
1387,1982,Austria,0,0.0
1388,1982,Azerbaijan,0,0.0
1389,1982,Bahamas,0,0.0
1390,1982,Bahrain,0,0.0
1391,1982,Bangladesh,0,0.0
1392,1982,Belarus,0,0.0
1393,1982,Belgium,0,0.0
1394,1982,Belize,0,0.0
1395,1982,Botswana,0,0.0
1396,1982,Brazil,147,0.0
1397,1982,Bulgaria,0,0.0
1398,1982,Cambodia,0,0.0
1399,1982,Cameroon,0,0.0
1400,1982,Canada,0,0.0
1401,1982,Chile,0,0.0
1402,1982,China,0,0.0
1403,1982,Colombia,0,0.0
1404,1982,Congo,0,0.0
1405,1982,Costa Rica,0,0.0
1406,1982,Croatia,0,0.0
1407,1982,Cuba,0,0.0
1408,1982,Denmark,0,15.0
1409,1982,Dominican Republic,0,0.0
1410,1982,Ecuador,0,0.0
1411,1982,Egypt,0,182.0
1412,1982,Equatorial Guinea,0,0.0
1413,1982,Ethiopia,0,0.0
1414,1982,Fiji,0,0.0
1415,1982,France,0,0.0
1416,1982,Gabon,0,0.0
1417,1982,Georgia,11,0.0
1418,1982,Germany,0,0.0
1419,1982,Ghana,0,0.0
1420,1982,Greece,0,0.0
1421,1982,Guatemala,0,0.0
1422,1982,Guinea,0,0.0
1423,1982,Guyana,0,0.0
1424,1982,Haiti,0,0.0
1425,1982,Honduras,0,0.0
1426,1982,Hungary,0,0.0
1427,1982,Iceland,0,0.0
1428,1982,India,17,94.0
1429,1982,Indonesia,0,0.0
1430,1982,Ireland,0,0.0
1431,1982,Israel,0,0.0
1432,1982,Italy,0,0.0
1433,1982,Japan,0,0.0
1434,1982,Jordan,0,0.0
1435,1982,Kazakhstan,0,0.0
1436,1982,Kenya,0,0.0
1437,1982,Kyrgyzstan,0,0.0
1438,1982,Latvia,0,0.0
1439,1982,Lebanon,0,0.0
1440,1982,Lesotho,0,0.0
1441,1982,Libya,0,0.0
1442,1982,Lithuania,0,0.0
1443,1982,Luxembourg,0,0.0
1444,1982,Malawi,0,0.0
1445,1982,Malaysia,0,0.0
1446,1982,Maldives,0,0.0
1447,1982,Mexico,0,0.0
1448,1982,Mongolia,0,0.0
1449,1982,Morocco,0,0.0
1450,1982,Mozambique,0,0.0
1451,1982,Myanmar,0,0.0
1452,1982,Nepal,0,0.0
1453,1982,Netherlands,0,0.0
1454,1982,New Zealand,0,0.0
1455,1982,Nicaragua,0,0.0
1456,1982,Nigeria,0,73.0
1457,1982,Norway,0,0.0
1458,1982,Pakistan,0,0.0
1459,1982,Panama,0,0.0
1460,1982,Papua New Guinea,0,1.0
1461,1982,Paraguay,0,0.0
1462,1982,Peru,0,0.0
1463,1982,Philippines,1,29.0
1464,1982,Poland,0,0.0
1465,1982,Portugal,0,0.0
1466,1982,Romania,0,0.0
1467,1982,Saudi Arabia,0,0.0
1468,1982,Senegal,0,0.0
1469,1982,Sierra Leone,0,0.0
1470,1982,Singapore,0,0.0
1471,1982,Slovakia,0,0.0
1472,1982,Slovenia,0,0.0
1473,1982,Somalia,0,0.0
1474,1982,South Africa,0,0.0
1475,1982,Spain,0,0.0
1476,1982,Sri Lanka,0,0.0
1477,1982,Sudan,0,0.0
1478,1982,Sweden,0,0.0
1479,1982,Switzerland,0,0.0
1480,1982,Tajikistan,0,0.0
1481,1982,Thailand,0,0.0
1482,1982,Togo,0,0.0
1483,1982,Tunisia,0,0.0
1484,1982,Turkey,0,0.0
1485,1982,Turkmenistan,16,0.0
1486,1982,Uganda,0,0.0
1487,1982,Ukraine,0,0.0
1488,1982,United Arab Emirates,0,0.0
1489,1982,United States of America,158,9.0
1490,1982,Uruguay,0,0.0
1491,1982,Uzbekistan,0,0.0
1492,1982,Vanuatu,0,0.0
5647,1982,Worldwide,350,403.0
1493,1982,Yemen,0,0.0
1494,1982,Zimbabwe,0,0.0
1495,1983,Afghanistan,0,0.0
1496,1983,Algeria,0,0.0
1497,1983,Angola,130,0.0
1498,1983,Antigua and Barbuda,0,0.0
1499,1983,Argentina,0,0.0
1500,1983,Armenia,0,0.0
1501,1983,Australia,0,0.0
1502,1983,Austria,0,0.0
1503,1983,Azerbaijan,0,0.0
1504,1983,Bahamas,0,0.0
1505,1983,Bahrain,0,0.0
1506,1983,Bangladesh,0,0.0
1507,1983,Belarus,0,0.0
1508,1983,Belgium,0,0.0
1509,1983,Belize,0,0.0
1510,1983,Botswana,0,0.0
1511,1983,Brazil,7,8.0
1512,1983,Bulgaria,0,0.0
1513,1983,Cambodia,0,0.0
1514,1983,Cameroon,0,0.0
1515,1983,Canada,4,12.0
1516,1983,Chile,0,0.0
1517,1983,China,11,95.0
1518,1983,Colombia,3,0.0
1519,1983,Congo,0,0.0
1520,1983,Costa Rica,0,0.0
1521,1983,Croatia,0,0.0
1522,1983,Cuba,0,0.0
1523,1983,Denmark,0,0.0
1524,1983,Dominican Republic,0,0.0
1525,1983,Ecuador,0,0.0
1526,1983,Egypt,0,0.0
1527,1983,Equatorial Guinea,0,0.0
1528,1983,Ethiopia,0,0.0
1529,1983,Fiji,0,0.0
1530,1983,France,0,0.0
1531,1983,Gabon,0,0.0
1532,1983,Georgia,0,0.0
1533,1983,Germany,0,0.0
1534,1983,Ghana,0,0.0
1535,1983,Greece,0,0.0
1536,1983,Guatemala,0,0.0
1537,1983,Guinea,0,0.0
1538,1983,Guyana,0,0.0
1539,1983,Haiti,0,0.0
1540,1983,Honduras,0,0.0
1541,1983,Hungary,0,0.0
1542,1983,Iceland,0,0.0
1543,1983,India,0,0.0
1544,1983,Indonesia,0,0.0
1545,1983,Ireland,0,0.0
1546,1983,Israel,0,0.0
1547,1983,Italy,0,89.0
1548,1983,Japan,0,3.0
1549,1983,Jordan,0,0.0
1550,1983,Kazakhstan,0,0.0
1551,1983,Kenya,0,0.0
1552,1983,Kyrgyzstan,0,0.0
1553,1983,Latvia,0,0.0
1554,1983,Lebanon,0,0.0
1555,1983,Lesotho,0,0.0
1556,1983,Libya,0,0.0
1557,1983,Lithuania,0,0.0
1558,1983,Luxembourg,0,0.0
1559,1983,Malawi,0,0.0
1560,1983,Malaysia,0,0.0
1561,1983,Maldives,0,0.0
1562,1983,Mexico,0,0.0
1563,1983,Mongolia,0,0.0
1564,1983,Morocco,0,0.0
1565,1983,Mozambique,0,0.0
1566,1983,Myanmar,0,0.0
1567,1983,Nepal,0,0.0
1568,1983,Netherlands,0,0.0
1569,1983,New Zealand,0,0.0
1570,1983,Nicaragua,0,0.0
1571,1983,Nigeria,53,19.0
1572,1983,Norway,0,0.0
1573,1983,Pakistan,0,0.0
1574,1983,Panama,0,0.0
1575,1983,Papua New Guinea,0,0.0
1576,1983,Paraguay,0,0.0
1577,1983,Peru,0,0.0
1578,1983,Philippines,0,0.0
1579,1983,Poland,0,0.0
1580,1983,Portugal,0,0.0
1581,1983,Romania,0,0.0
1582,1983,Saudi Arabia,0,0.0
1583,1983,Senegal,0,0.0
1584,1983,Sierra Leone,0,0.0
1585,1983,Singapore,0,0.0
1586,1983,Slovakia,0,0.0
1587,1983,Slovenia,0,0.0
1588,1983,Somalia,0,0.0
1589,1983,South Africa,0,0.0
1590,1983,Spain,51,42.0
1591,1983,Sri Lanka,0,0.0
1592,1983,Sudan,0,0.0
1593,1983,Sweden,0,0.0
1594,1983,Switzerland,0,0.0
1595,1983,Tajikistan,0,0.0
1596,1983,Thailand,0,0.0
1597,1983,Togo,0,0.0
1598,1983,Tunisia,0,0.0
1599,1983,Turkey,0,0.0
1600,1983,Turkmenistan,0,0.0
1601,1983,Uganda,0,0.0
1602,1983,Ukraine,0,0.0
1603,1983,United Arab Emirates,0,0.0
1604,1983,United States of America,0,864.0
1605,1983,Uruguay,0,0.0
1606,1983,Uzbekistan,0,0.0
1607,1983,Vanuatu,0,0.0
5648,1983,Worldwide,259,1132.0
1608,1983,Yemen,0,0.0
1609,1983,Zimbabwe,0,0.0
1610,1984,Afghanistan,0,0.0
1611,1984,Algeria,0,0.0
1612,1984,Angola,0,0.0
1613,1984,Antigua and Barbuda,0,0.0
1614,1984,Argentina,0,0.0
1615,1984,Armenia,0,0.0
1616,1984,Australia,0,13.0
1617,1984,Austria,0,0.0
1618,1984,Azerbaijan,0,0.0
1619,1984,Bahamas,0,0.0
1620,1984,Bahrain,0,0.0
1621,1984,Bangladesh,0,0.0
1622,1984,Belarus,0,0.0
1623,1984,Belgium,0,0.0
1624,1984,Belize,0,0.0
1625,1984,Botswana,0,0.0
1626,1984,Brazil,0,0.0
1627,1984,Bulgaria,0,0.0
1628,1984,Cambodia,0,0.0
1629,1984,Cameroon,0,0.0
1630,1984,Canada,2,0.0
1631,1984,Chile,0,0.0
1632,1984,China,0,0.0
